frequencies,amplitudes
28000000.0,-6.0
28002833.333333332,-6.0
28005666.666666668,-5.966666666666667
28008500.0,-5.966666666666667
28011333.333333332,-5.966666666666667
28014166.666666668,-5.966666666666667
28017000.0,-5.966666666666667
28019833.333333332,-5.933333333333334
28022666.666666668,-5.933333333333334
28025500.0,-5.933333333333334
28028333.333333332,-5.933333333333334
28031166.666666668,-5.933333333333334
28034000.0,-5.933333333333334
28036833.333333332,-5.933333333333334
28039666.666666668,-5.933333333333334
28042500.0,-5.933333333333334
28045333.333333332,-5.933333333333334
28048166.666666668,-5.9
28051000.0,-5.9
28053833.333333332,-5.9
28056666.666666668,-5.9
28059500.0,-5.9
28062333.333333332,-5.9
28065166.666666668,-5.9
28068000.0,-5.9
28070833.333333332,-5.9
28073666.666666668,-5.9
28076500.0,-5.9
28079333.333333332,-5.866666666666667
28082166.666666668,-5.866666666666667
28085000.0,-5.866666666666667
28087833.333333332,-5.866666666666667
28090666.666666668,-5.866666666666667
28093500.0,-5.866666666666667
28096333.333333332,-5.866666666666667
28099166.666666668,-5.866666666666667
28102000.0,-5.866666666666667
28104833.333333332,-5.866666666666667
28107666.666666668,-5.866666666666667
28110500.0,-5.866666666666667
28113333.333333332,-5.866666666666667
28116166.666666668,-5.866666666666667
28119000.0,-5.866666666666667
28121833.333333332,-5.866666666666667
28124666.666666668,-5.866666666666667
28127500.0,-5.866666666666667
28130333.333333332,-5.9
28133166.666666668,-5.866666666666667
28136000.0,-5.9
28138833.333333332,-5.9
28141666.666666668,-5.9
28144500.0,-5.9
28147333.333333332,-5.9
28150166.666666668,-5.9
28153000.0,-5.9
28155833.333333332,-5.9
28158666.666666668,-5.9
28161500.0,-5.9
28164333.333333332,-5.9
28167166.666666668,-5.9
28170000.0,-5.9
28172833.333333332,-5.9
28175666.666666668,-5.9
28178500.0,-5.9
28181333.333333332,-5.9
28184166.666666668,-5.9
28187000.0,-5.9
28189833.333333332,-5.933333333333334
28192666.666666668,-5.9
28195500.0,-5.933333333333334
28198333.333333332,-5.933333333333334
28201166.666666668,-5.933333333333334
28204000.0,-5.933333333333334
28206833.333333332,-5.933333333333334
28209666.666666668,-5.933333333333334
28212500.0,-5.933333333333334
28215333.333333332,-5.933333333333334
