frequencies,amplitudes
21000000.0,-4.933333333333334
21000750.0,-4.933333333333334
21001500.0,-4.933333333333334
21002250.0,-4.933333333333334
21003000.0,-4.933333333333334
21003750.0,-4.933333333333334
21004500.0,-4.933333333333334
21005250.0,-4.933333333333334
21006000.0,-4.933333333333334
21006750.0,-4.933333333333334
21007500.0,-4.933333333333334
21008250.0,-4.9
21009000.0,-4.9
21009750.0,-4.9
21010500.0,-4.9
21011250.0,-4.9
21012000.0,-4.9
21012750.0,-4.9
21013500.0,-4.9
21014250.0,-4.9
21015000.0,-4.9
21015750.0,-4.9
21016500.0,-4.9
21017250.0,-4.9
21018000.0,-4.9
21018750.0,-4.9
21019500.0,-4.9
21020250.0,-4.866666666666667
21021000.0,-4.866666666666667
21021750.0,-4.866666666666667
21022500.0,-4.866666666666667
21023250.0,-4.866666666666667
21024000.0,-4.866666666666667
21024750.0,-4.866666666666667
21025500.0,-4.866666666666667
21026250.0,-4.866666666666667
21027000.0,-4.866666666666667
21027750.0,-4.866666666666667
21028500.0,-4.866666666666667
21029250.0,-4.866666666666667
21030000.0,-4.866666666666667
21030750.0,-4.866666666666667
21031500.0,-4.866666666666667
21032250.0,-4.833333333333334
21033000.0,-4.833333333333334
21033750.0,-4.833333333333334
21034500.0,-4.833333333333334
21035250.0,-4.833333333333334
21036000.0,-4.833333333333334
21036750.0,-4.833333333333334
21037500.0,-4.833333333333334
21038250.0,-4.833333333333334
21039000.0,-4.833333333333334
21039750.0,-4.833333333333334
21040500.0,-4.833333333333334
21041250.0,-4.833333333333334
21042000.0,-4.833333333333334
21042750.0,-4.833333333333334
21043500.0,-4.833333333333334
21044250.0,-4.833333333333334
21045000.0,-4.800000000000001
21045750.0,-4.800000000000001
21046500.0,-4.800000000000001
21047250.0,-4.800000000000001
21048000.0,-4.800000000000001
21048750.0,-4.800000000000001
21049500.0,-4.800000000000001
21050250.0,-4.800000000000001
21051000.0,-4.800000000000001
21051750.0,-4.800000000000001
21052500.0,-4.800000000000001
21053250.0,-4.800000000000001
21054000.0,-4.800000000000001
21054750.0,-4.800000000000001
21055500.0,-4.800000000000001
21056250.0,-4.800000000000001
21057000.0,-4.800000000000001
21057750.0,-4.800000000000001
21058500.0,-4.800000000000001
21059250.0,-4.800000000000001
21060000.0,-4.800000000000001
21060750.0,-4.800000000000001
21061500.0,-4.800000000000001
21062250.0,-4.800000000000001
21063000.0,-4.800000000000001
21063750.0,-4.800000000000001
21064500.0,-4.7666666666666675
21065250.0,-4.7666666666666675
21066000.0,-4.7666666666666675
21066750.0,-4.7666666666666675
21067500.0,-4.7666666666666675
21068250.0,-4.800000000000001
21069000.0,-4.7666666666666675
21069750.0,-4.7666666666666675
21070500.0,-4.7666666666666675
21071250.0,-4.7666666666666675
21072000.0,-4.7666666666666675
21072750.0,-4.7666666666666675
21073500.0,-4.7666666666666675
21074250.0,-4.7666666666666675
21075000.0,-4.7666666666666675
21075750.0,-4.7666666666666675
21076500.0,-4.7666666666666675
21077250.0,-4.7666666666666675
21078000.0,-4.7666666666666675
21078750.0,-4.7666666666666675
21079500.0,-4.7666666666666675
21080250.0,-4.7666666666666675
21081000.0,-4.7666666666666675
21081750.0,-4.7666666666666675
21082500.0,-4.7666666666666675
21083250.0,-4.7666666666666675
21084000.0,-4.7666666666666675
21084750.0,-4.7333333333333325
21085500.0,-4.7333333333333325
21086250.0,-4.7333333333333325
21087000.0,-4.7333333333333325
21087750.0,-4.7333333333333325
21088500.0,-4.7333333333333325
21089250.0,-4.7333333333333325
21090000.0,-4.7666666666666675
21090750.0,-4.7333333333333325
21091500.0,-4.7333333333333325
21092250.0,-4.7333333333333325
21093000.0,-4.7333333333333325
21093750.0,-4.7333333333333325
21094500.0,-4.7333333333333325
21095250.0,-4.7333333333333325
21096000.0,-4.7333333333333325
21096750.0,-4.7333333333333325
21097500.0,-4.7333333333333325
21098250.0,-4.7333333333333325
21099000.0,-4.7333333333333325
21099750.0,-4.7333333333333325
21100500.0,-4.7333333333333325
21101250.0,-4.7333333333333325
21102000.0,-4.7333333333333325
21102750.0,-4.7333333333333325
21103500.0,-4.7333333333333325
21104250.0,-4.7333333333333325
21105000.0,-4.7333333333333325
21105750.0,-4.7333333333333325
21106500.0,-4.7333333333333325
21107250.0,-4.7333333333333325
21108000.0,-4.7333333333333325
21108750.0,-4.7333333333333325
21109500.0,-4.7333333333333325
21110250.0,-4.7333333333333325
21111000.0,-4.7333333333333325
21111750.0,-4.7333333333333325
21112500.0,-4.7333333333333325
21113250.0,-4.7333333333333325
21114000.0,-4.7333333333333325
21114750.0,-4.7333333333333325
21115500.0,-4.7333333333333325
21116250.0,-4.699999999999999
21117000.0,-4.699999999999999
21117750.0,-4.7333333333333325
21118500.0,-4.699999999999999
21119250.0,-4.7333333333333325
21120000.0,-4.7333333333333325
21120750.0,-4.7333333333333325
21121500.0,-4.7333333333333325
21122250.0,-4.7333333333333325
21123000.0,-4.699999999999999
21123750.0,-4.699999999999999
21124500.0,-4.699999999999999
21125250.0,-4.7333333333333325
21126000.0,-4.7333333333333325
21126750.0,-4.7333333333333325
21127500.0,-4.7333333333333325
21128250.0,-4.699999999999999
21129000.0,-4.699999999999999
21129750.0,-4.699999999999999
21130500.0,-4.699999999999999
21131250.0,-4.699999999999999
21132000.0,-4.699999999999999
21132750.0,-4.699999999999999
21133500.0,-4.699999999999999
21134250.0,-4.699999999999999
21135000.0,-4.699999999999999
21135750.0,-4.699999999999999
21136500.0,-4.699999999999999
21137250.0,-4.699999999999999
21138000.0,-4.699999999999999
21138750.0,-4.699999999999999
21139500.0,-4.7333333333333325
21140250.0,-4.699999999999999
21141000.0,-4.699999999999999
21141750.0,-4.699999999999999
21142500.0,-4.699999999999999
21143250.0,-4.7333333333333325
21144000.0,-4.699999999999999
21144750.0,-4.7333333333333325
21145500.0,-4.699999999999999
21146250.0,-4.7333333333333325
21147000.0,-4.7333333333333325
21147750.0,-4.7333333333333325
21148500.0,-4.7333333333333325
21149250.0,-4.7333333333333325
21150000.0,-4.7333333333333325
21150750.0,-4.7333333333333325
21151500.0,-4.699999999999999
21152250.0,-4.699999999999999
21153000.0,-4.699999999999999
21153750.0,-4.699999999999999
21154500.0,-4.699999999999999
21155250.0,-4.699999999999999
21156000.0,-4.699999999999999
21156750.0,-4.699999999999999
21157500.0,-4.699999999999999
21158250.0,-4.699999999999999
21159000.0,-4.699999999999999
21159750.0,-4.699999999999999
21160500.0,-4.699999999999999
21161250.0,-4.699999999999999
21162000.0,-4.699999999999999
21162750.0,-4.699999999999999
