frequencies,amplitudes
24890000.0,-5.1666666667
24890166.666666668,-5.1666666667
24890333.333333332,-5.1666666667
24890500.0,-5.1666666667
24890666.666666668,-5.1666666667
24890833.333333332,-5.1666666667
24891000.0,-5.1666666667
24891166.666666668,-5.1666666667
24891333.333333332,-5.1666666667
24891500.0,-5.1666666667
24891666.666666668,-5.1666666667
24891833.333333332,-5.1666666667
24892000.0,-5.1666666667
24892166.666666668,-5.1666666667
24892333.333333332,-5.1666666667
24892500.0,-5.0
24892666.666666668,-5.1666666667
24892833.333333332,-5.1666666667
24893000.0,-5.0
24893166.666666668,-5.1666666667
24893333.333333332,-5.1666666667
24893500.0,-5.1666666667
24893666.666666668,-5.0
24893833.333333332,-5.1666666667
24894000.0,-5.1666666667
24894166.666666668,-5.1666666667
24894333.333333332,-5.1666666667
24894500.0,-5.1666666667
24894666.666666668,-5.1666666667
24894833.333333332,-5.1666666667
24895000.0,-5.1666666667
24895166.666666668,-5.1666666667
24895333.333333332,-5.1666666667
24895500.0,-5.1666666667
24895666.666666668,-5.1666666667
24895833.333333332,-5.1666666667
24896000.0,-5.1666666667
24896166.666666668,-5.1666666667
24896333.333333332,-5.1666666667
24896500.0,-5.1666666667
24896666.666666668,-5.1666666667
24896833.333333332,-5.1666666667
24897000.0,-5.1666666667
24897166.666666668,-5.1666666667
24897333.333333332,-5.1666666667
24897500.0,-5.1666666667
24897666.666666668,-5.1666666667
24897833.333333332,-5.1666666667
24898000.0,-5.1666666667
24898166.666666668,-5.1666666667
24898333.333333332,-5.1666666667
24898500.0,-5.1666666667
24898666.666666668,-5.1666666667
24898833.333333332,-5.1666666667
24899000.0,-5.1666666667
24899166.666666668,-5.1666666667
24899333.333333332,-5.1666666667
24899500.0,-5.1666666667
24899666.666666668,-5.1666666667
24899833.333333332,-5.1666666667
24900000.0,-5.1666666667
24900166.666666668,-5.1666666667
24900333.333333332,-5.1666666667
24900500.0,-5.1666666667
24900666.666666668,-5.1666666667
24900833.333333332,-5.1666666667
24901000.0,-5.1666666667
24901166.666666668,-5.1666666667
24901333.333333332,-5.1666666667
24901500.0,-5.1666666667
24901666.666666668,-5.1666666667
24901833.333333332,-5.1666666667
24902000.0,-5.1666666667
24902166.666666668,-5.1666666667
24902333.333333332,-5.1666666667
24902500.0,-5.1666666667
24902666.666666668,-5.1666666667
24902833.333333332,-5.1666666667
24903000.0,-5.1666666667
24903166.666666668,-5.1666666667
24903333.333333332,-5.1666666667
24903500.0,-5.1666666667
24903666.666666668,-5.1666666667
24903833.333333332,-5.1666666667
24904000.0,-5.1666666667
24904166.666666668,-5.1666666667
24904333.333333332,-5.1666666667
24904500.0,-5.1666666667
24904666.666666668,-5.1666666667
24904833.333333332,-5.1666666667
24905000.0,-5.1666666667
24905166.666666668,-5.1666666667
24905333.333333332,-5.1666666667
24905500.0,-5.1666666667
24905666.666666668,-5.1666666667
24905833.333333332,-5.1666666667
24906000.0,-5.1666666667
24906166.666666668,-5.0
24906333.333333332,-5.1666666667
24906500.0,-5.1666666667
24906666.666666668,-5.1666666667
24906833.333333332,-5.1666666667
24907000.0,-5.1666666667
24907166.666666668,-5.1666666667
24907333.333333332,-5.1666666667
24907500.0,-5.1666666667
24907666.666666668,-5.1666666667
24907833.333333332,-5.1666666667
24908000.0,-5.1666666667
24908166.666666668,-5.1666666667
24908333.333333332,-5.1666666667
24908500.0,-5.1666666667
24908666.666666668,-5.1666666667
24908833.333333332,-5.1666666667
24909000.0,-5.1666666667
24909166.666666668,-5.1666666667
24909333.333333332,-5.1666666667
24909500.0,-5.1666666667
24909666.666666668,-5.1666666667
24909833.333333332,-5.1666666667
24910000.0,-5.1666666667
24910166.666666668,-5.1666666667
24910333.333333332,-5.1666666667
24910500.0,-5.1666666667
24910666.666666668,-5.1666666667
24910833.333333332,-5.1666666667
24911000.0,-5.1666666667
24911166.666666668,-5.1666666667
24911333.333333332,-5.1666666667
24911500.0,-5.1666666667
24911666.666666668,-5.1666666667
24911833.333333332,-5.1666666667
24912000.0,-5.1666666667
24912166.666666668,-5.1666666667
24912333.333333332,-5.1666666667
24912500.0,-5.1666666667
24912666.666666668,-5.1666666667
24912833.333333332,-5.1666666667
24913000.0,-5.1666666667
24913166.666666668,-5.1666666667
24913333.333333332,-5.1666666667
24913500.0,-5.1666666667
24913666.666666668,-5.1666666667
24913833.333333332,-5.1666666667
24914000.0,-5.1666666667
24914166.666666668,-5.1666666667
24914333.333333332,-5.1666666667
24914500.0,-5.1666666667
24914666.666666668,-5.1666666667
24914833.333333332,-5.1666666667
24915000.0,-5.1666666667
24915166.666666668,-5.1666666667
24915333.333333332,-5.1666666667
24915500.0,-5.1666666667
24915666.666666668,-5.1666666667
24915833.333333332,-5.1666666667
24916000.0,-5.0
24916166.666666668,-5.1666666667
24916333.333333332,-5.1666666667
24916500.0,-5.1666666667
24916666.666666668,-5.1666666667
24916833.333333332,-5.1666666667
24917000.0,-5.1666666667
24917166.666666668,-5.1666666667
24917333.333333332,-5.1666666667
24917500.0,-5.1666666667
24917666.666666668,-5.1666666667
24917833.333333332,-5.1666666667
24918000.0,-5.1666666667
24918166.666666668,-5.1666666667
24918333.333333332,-5.1666666667
24918500.0,-5.1666666667
24918666.666666668,-5.1666666667
24918833.333333332,-5.1666666667
24919000.0,-5.1666666667
24919166.666666668,-5.1666666667
24919333.333333332,-5.1666666667
24919500.0,-5.1666666667
24919666.666666668,-5.1666666667
24919833.333333332,-5.1666666667
24920000.0,-5.0
24920166.666666668,-5.1666666667
24920333.333333332,-5.1666666667
24920500.0,-5.1666666667
24920666.666666668,-5.1666666667
24920833.333333332,-5.1666666667
24921000.0,-5.1666666667
24921166.666666668,-5.1666666667
24921333.333333332,-5.1666666667
24921500.0,-5.1666666667
24921666.666666668,-5.1666666667
24921833.333333332,-5.1666666667
24922000.0,-5.1666666667
24922166.666666668,-5.1666666667
24922333.333333332,-5.1666666667
24922500.0,-5.1666666667
24922666.666666668,-5.0
24922833.333333332,-5.1666666667
24923000.0,-5.1666666667
24923166.666666668,-5.1666666667
24923333.333333332,-5.1666666667
24923500.0,-5.1666666667
24923666.666666668,-5.1666666667
24923833.333333332,-5.1666666667
24924000.0,-5.1666666667
24924166.666666668,-5.1666666667
24924333.333333332,-5.1666666667
24924500.0,-5.1666666667
24924666.666666668,-5.1666666667
24924833.333333332,-5.1666666667
24925000.0,-5.1666666667
24925166.666666668,-5.1666666667
24925333.333333332,-5.1666666667
24925500.0,-5.1666666667
24925666.666666668,-5.1666666667
24925833.333333332,-5.1666666667
24926000.0,-5.1666666667
24926166.666666668,-5.1666666667
24926333.333333332,-5.1666666667
24926500.0,-5.1666666667
24926666.666666668,-5.1666666667
