frequencies,amplitudes
1800000.0,-5.866666666666667
1800333.3333333333,-5.866666666666667
1800666.6666666667,-5.833333333333334
1801000.0,-5.833333333333334
1801333.3333333333,-5.800000000000001
1801666.6666666667,-5.7666666666666675
1802000.0,-5.7666666666666675
1802333.3333333333,-5.7333333333333325
1802666.6666666667,-5.7333333333333325
1803000.0,-5.7333333333333325
1803333.3333333333,-5.699999999999999
1803666.6666666667,-5.699999999999999
1804000.0,-5.666666666666666
1804333.3333333333,-5.633333333333333
1804666.6666666667,-5.633333333333333
1805000.0,-5.633333333333333
1805333.3333333333,-5.6
1805666.6666666667,-5.6
1806000.0,-5.566666666666666
1806333.3333333333,-5.566666666666666
1806666.6666666667,-5.533333333333333
1807000.0,-5.533333333333333
1807333.3333333333,-5.5
1807666.6666666667,-5.5
1808000.0,-5.5
1808333.3333333333,-5.466666666666667
1808666.6666666667,-5.466666666666667
1809000.0,-5.466666666666667
1809333.3333333333,-5.466666666666667
1809666.6666666667,-5.466666666666667
1810000.0,-5.433333333333334
1810333.3333333333,-5.433333333333334
1810666.6666666667,-5.4
1811000.0,-5.366666666666667
1811333.3333333333,-5.366666666666667
1811666.6666666667,-5.366666666666667
1812000.0,-5.333333333333334
1812333.3333333333,-5.333333333333334
1812666.6666666667,-5.333333333333334
1813000.0,-5.300000000000001
1813333.3333333333,-5.300000000000001
1813666.6666666667,-5.2666666666666675
1814000.0,-5.2666666666666675
1814333.3333333333,-5.2666666666666675
1814666.6666666667,-5.2666666666666675
1815000.0,-5.2333333333333325
1815333.3333333333,-5.2333333333333325
1815666.6666666667,-5.2333333333333325
1816000.0,-5.2333333333333325
1816333.3333333333,-5.199999999999999
1816666.6666666667,-5.199999999999999
1817000.0,-5.199999999999999
1817333.3333333333,-5.166666666666666
1817666.6666666667,-5.166666666666666
1818000.0,-5.166666666666666
1818333.3333333333,-5.166666666666666
1818666.6666666667,-5.133333333333333
1819000.0,-5.133333333333333
1819333.3333333333,-5.133333333333333
1819666.6666666667,-5.133333333333333
1820000.0,-5.1
1820333.3333333333,-5.1
1820666.6666666667,-5.1
1821000.0,-5.1
1821333.3333333333,-5.1
1821666.6666666667,-5.066666666666666
1822000.0,-5.066666666666666
1822333.3333333333,-5.066666666666666
1822666.6666666667,-5.066666666666666
1823000.0,-5.066666666666666
1823333.3333333333,-5.066666666666666
1823666.6666666667,-5.033333333333333
1824000.0,-5.033333333333333
1824333.3333333333,-5.033333333333333
1824666.6666666667,-5.066666666666666
1825000.0,-5.066666666666666
1825333.3333333333,-5.033333333333333
1825666.6666666667,-5.0
1826000.0,-5.0
1826333.3333333333,-5.0
1826666.6666666667,-5.033333333333333
1827000.0,-5.033333333333333
1827333.3333333333,-5.033333333333333
1827666.6666666667,-5.033333333333333
1828000.0,-5.033333333333333
1828333.3333333333,-5.033333333333333
1828666.6666666667,-5.033333333333333
1829000.0,-5.033333333333333
1829333.3333333333,-5.033333333333333
1829666.6666666667,-4.966666666666667
1830000.0,-4.966666666666667
1830333.3333333333,-4.966666666666667
1830666.6666666667,-4.966666666666667
1831000.0,-4.966666666666667
1831333.3333333333,-4.966666666666667
1831666.6666666667,-4.966666666666667
1832000.0,-4.966666666666667
1832333.3333333333,-4.966666666666667
1832666.6666666667,-4.966666666666667
1833000.0,-4.933333333333334
1833333.3333333333,-4.933333333333334
1833666.6666666667,-4.933333333333334
1834000.0,-4.933333333333334
1834333.3333333333,-4.933333333333334
1834666.6666666667,-4.933333333333334
1835000.0,-4.933333333333334
1835333.3333333333,-4.933333333333334
1835666.6666666667,-4.933333333333334
1836000.0,-4.933333333333334
1836333.3333333333,-4.933333333333334
1836666.6666666667,-4.933333333333334
1837000.0,-4.933333333333334
1837333.3333333333,-4.933333333333334
1837666.6666666667,-4.933333333333334
1838000.0,-4.933333333333334
1838333.3333333333,-4.933333333333334
1838666.6666666667,-4.933333333333334
1839000.0,-4.933333333333334
1839333.3333333333,-4.966666666666667
1839666.6666666667,-4.933333333333334
1840000.0,-4.933333333333334
1840333.3333333333,-4.933333333333334
1840666.6666666667,-4.933333333333334
1841000.0,-4.933333333333334
1841333.3333333333,-4.933333333333334
1841666.6666666667,-4.933333333333334
1842000.0,-4.933333333333334
1842333.3333333333,-4.933333333333334
1842666.6666666667,-4.933333333333334
1843000.0,-4.933333333333334
1843333.3333333333,-4.933333333333334
1843666.6666666667,-4.966666666666667
1844000.0,-4.933333333333334
1844333.3333333333,-5.0
1844666.6666666667,-4.966666666666667
1845000.0,-4.966666666666667
1845333.3333333333,-5.0
1845666.6666666667,-4.966666666666667
1846000.0,-5.0
1846333.3333333333,-4.966666666666667
1846666.6666666667,-5.0
1847000.0,-4.966666666666667
1847333.3333333333,-5.0
1847666.6666666667,-4.966666666666667
1848000.0,-4.966666666666667
1848333.3333333333,-5.0
1848666.6666666667,-4.966666666666667
1849000.0,-5.0
1849333.3333333333,-4.966666666666667
1849666.6666666667,-4.966666666666667
1850000.0,-4.966666666666667
1850333.3333333333,-4.966666666666667
1850666.6666666667,-5.0
1851000.0,-5.033333333333333
1851333.3333333333,-5.0
1851666.6666666667,-5.0
1852000.0,-5.0
1852333.3333333333,-5.0
1852666.6666666667,-5.0
1853000.0,-5.0
1853333.3333333333,-5.0
1853666.6666666667,-5.0
1854000.0,-5.0
1854333.3333333333,-5.0
1854666.6666666667,-5.0
1855000.0,-5.0
1855333.3333333333,-5.033333333333333
1855666.6666666667,-5.066666666666666
1856000.0,-5.066666666666666
1856333.3333333333,-5.066666666666666
1856666.6666666667,-5.066666666666666
1857000.0,-5.066666666666666
1857333.3333333333,-5.066666666666666
1857666.6666666667,-5.066666666666666
1858000.0,-5.066666666666666
1858333.3333333333,-5.066666666666666
1858666.6666666667,-5.066666666666666
1859000.0,-5.1
1859333.3333333333,-5.1
1859666.6666666667,-5.1
1860000.0,-5.1
1860333.3333333333,-5.1
1860666.6666666667,-5.1
1861000.0,-5.133333333333333
1861333.3333333333,-5.1
1861666.6666666667,-5.1
1862000.0,-5.133333333333333
