frequencies,amplitudes
14000000.0,-5.366666666666667
14000583.333333334,-5.366666666666667
14001166.666666666,-5.333333333333334
14001750.0,-5.333333333333334
14002333.333333334,-5.333333333333334
14002916.666666666,-5.333333333333334
14003500.0,-5.333333333333334
14004083.333333334,-5.333333333333334
14004666.666666666,-5.333333333333334
14005250.0,-5.333333333333334
14005833.333333334,-5.333333333333334
14006416.666666666,-5.333333333333334
14007000.0,-5.333333333333334
14007583.333333334,-5.333333333333334
14008166.666666666,-5.300000000000001
14008750.0,-5.300000000000001
14009333.333333334,-5.300000000000001
14009916.666666666,-5.300000000000001
14010500.0,-5.333333333333334
14011083.333333334,-5.333333333333334
14011666.666666666,-5.300000000000001
14012250.0,-5.300000000000001
14012833.333333334,-5.300000000000001
14013416.666666666,-5.300000000000001
14014000.0,-5.2666666666666675
14014583.333333334,-5.2666666666666675
14015166.666666666,-5.2666666666666675
14015750.0,-5.2666666666666675
14016333.333333334,-5.2666666666666675
14016916.666666666,-5.300000000000001
14017500.0,-5.2666666666666675
14018083.333333334,-5.2666666666666675
14018666.666666666,-5.2666666666666675
14019250.0,-5.2666666666666675
14019833.333333334,-5.2666666666666675
14020416.666666666,-5.2666666666666675
14021000.0,-5.2666666666666675
14021583.333333334,-5.2666666666666675
14022166.666666666,-5.2666666666666675
14022750.0,-5.2666666666666675
14023333.333333334,-5.2666666666666675
14023916.666666666,-5.2666666666666675
14024500.0,-5.2666666666666675
14025083.333333334,-5.2666666666666675
14025666.666666666,-5.2666666666666675
14026250.0,-5.300000000000001
14026833.333333334,-5.2333333333333325
14027416.666666666,-5.2666666666666675
14028000.0,-5.2666666666666675
14028583.333333334,-5.2666666666666675
14029166.666666666,-5.2666666666666675
14029750.0,-5.2666666666666675
14030333.333333334,-5.2333333333333325
14030916.666666666,-5.2666666666666675
14031500.0,-5.2333333333333325
14032083.333333334,-5.2333333333333325
14032666.666666666,-5.2333333333333325
14033250.0,-5.2666666666666675
14033833.333333334,-5.2666666666666675
14034416.666666666,-5.2666666666666675
14035000.0,-5.2666666666666675
14035583.333333334,-5.2666666666666675
14036166.666666666,-5.2333333333333325
14036750.0,-5.2333333333333325
14037333.333333334,-5.2333333333333325
14037916.666666666,-5.2333333333333325
14038500.0,-5.2333333333333325
14039083.333333334,-5.2333333333333325
14039666.666666666,-5.2333333333333325
14040250.0,-5.2333333333333325
14040833.333333334,-5.2333333333333325
14041416.666666666,-5.2333333333333325
14042000.0,-5.2333333333333325
14042583.333333334,-5.2333333333333325
14043166.666666666,-5.2333333333333325
14043750.0,-5.2333333333333325
14044333.333333334,-5.2333333333333325
14044916.666666666,-5.2333333333333325
14045500.0,-5.2333333333333325
14046083.333333334,-5.2333333333333325
14046666.666666666,-5.2333333333333325
14047250.0,-5.2333333333333325
14047833.333333334,-5.2333333333333325
14048416.666666666,-5.2333333333333325
14049000.0,-5.2333333333333325
14049583.333333334,-5.2333333333333325
14050166.666666666,-5.2333333333333325
14050750.0,-5.2333333333333325
14051333.333333334,-5.2333333333333325
14051916.666666666,-5.2333333333333325
14052500.0,-5.2333333333333325
14053083.333333334,-5.2333333333333325
14053666.666666666,-5.199999999999999
14054250.0,-5.199999999999999
14054833.333333334,-5.2333333333333325
14055416.666666666,-5.2333333333333325
14056000.0,-5.199999999999999
14056583.333333334,-5.166666666666666
14057166.666666666,-5.199999999999999
14057750.0,-5.2333333333333325
14058333.333333334,-5.2333333333333325
14058916.666666666,-5.2333333333333325
14059500.0,-5.2333333333333325
14060083.333333334,-5.2333333333333325
14060666.666666666,-5.2333333333333325
14061250.0,-5.2333333333333325
14061833.333333334,-5.2333333333333325
14062416.666666666,-5.199999999999999
14063000.0,-5.2333333333333325
14063583.333333334,-5.2333333333333325
14064166.666666666,-5.2333333333333325
14064750.0,-5.199999999999999
14065333.333333334,-5.2333333333333325
14065916.666666666,-5.199999999999999
14066500.0,-5.199999999999999
14067083.333333334,-5.2333333333333325
14067666.666666666,-5.2333333333333325
14068250.0,-5.199999999999999
14068833.333333334,-5.199999999999999
14069416.666666666,-5.2333333333333325
14070000.0,-5.199999999999999
14070583.333333334,-5.199999999999999
14071166.666666666,-5.199999999999999
14071750.0,-5.199999999999999
14072333.333333334,-5.199999999999999
14072916.666666666,-5.199999999999999
14073500.0,-5.199999999999999
14074083.333333334,-5.199999999999999
14074666.666666666,-5.199999999999999
14075250.0,-5.199999999999999
14075833.333333334,-5.199999999999999
14076416.666666666,-5.199999999999999
14077000.0,-5.199999999999999
14077583.333333334,-5.199999999999999
14078166.666666666,-5.199999999999999
14078750.0,-5.199999999999999
14079333.333333334,-5.166666666666666
