frequencies,amplitudes
18068000.0,-4.966666666666667
18068166.666666668,-4.966666666666667
18068333.333333332,-4.966666666666667
18068500.0,-4.933333333333334
18068666.666666668,-4.933333333333334
18068833.333333332,-4.933333333333334
18069000.0,-4.933333333333334
18069166.666666668,-4.933333333333334
18069333.333333332,-4.933333333333334
18069500.0,-4.933333333333334
18069666.666666668,-4.933333333333334
18069833.333333332,-4.933333333333334
18070000.0,-4.933333333333334
18070166.666666668,-4.933333333333334
18070333.333333332,-4.933333333333334
18070500.0,-4.933333333333334
18070666.666666668,-4.933333333333334
18070833.333333332,-4.933333333333334
18071000.0,-4.933333333333334
18071166.666666668,-4.933333333333334
18071333.333333332,-4.933333333333334
18071500.0,-4.933333333333334
18071666.666666668,-4.933333333333334
18071833.333333332,-4.933333333333334
18072000.0,-4.933333333333334
18072166.666666668,-4.933333333333334
18072333.333333332,-4.933333333333334
18072500.0,-4.933333333333334
18072666.666666668,-4.933333333333334
18072833.333333332,-4.933333333333334
18073000.0,-4.933333333333334
18073166.666666668,-4.933333333333334
18073333.333333332,-4.933333333333334
18073500.0,-4.933333333333334
18073666.666666668,-4.933333333333334
18073833.333333332,-4.933333333333334
18074000.0,-4.933333333333334
18074166.666666668,-4.933333333333334
18074333.333333332,-4.933333333333334
18074500.0,-4.933333333333334
18074666.666666668,-4.933333333333334
18074833.333333332,-4.933333333333334
18075000.0,-4.933333333333334
18075166.666666668,-4.933333333333334
18075333.333333332,-4.933333333333334
18075500.0,-4.933333333333334
18075666.666666668,-4.933333333333334
18075833.333333332,-4.933333333333334
18076000.0,-4.933333333333334
18076166.666666668,-4.933333333333334
18076333.333333332,-4.933333333333334
18076500.0,-4.933333333333334
18076666.666666668,-4.933333333333334
18076833.333333332,-4.933333333333334
18077000.0,-4.933333333333334
18077166.666666668,-4.933333333333334
18077333.333333332,-4.933333333333334
18077500.0,-4.933333333333334
18077666.666666668,-4.933333333333334
18077833.333333332,-4.933333333333334
18078000.0,-4.933333333333334
18078166.666666668,-4.933333333333334
18078333.333333332,-4.933333333333334
18078500.0,-4.933333333333334
18078666.666666668,-4.933333333333334
18078833.333333332,-4.933333333333334
18079000.0,-4.933333333333334
18079166.666666668,-4.933333333333334
18079333.333333332,-4.933333333333334
18079500.0,-4.933333333333334
18079666.666666668,-4.933333333333334
18079833.333333332,-4.933333333333334
18080000.0,-4.933333333333334
18080166.666666668,-4.933333333333334
18080333.333333332,-4.933333333333334
18080500.0,-4.933333333333334
18080666.666666668,-4.933333333333334
18080833.333333332,-4.933333333333334
18081000.0,-4.933333333333334
18081166.666666668,-4.933333333333334
18081333.333333332,-4.933333333333334
18081500.0,-4.933333333333334
18081666.666666668,-4.933333333333334
18081833.333333332,-4.933333333333334
18082000.0,-4.933333333333334
18082166.666666668,-4.9
18082333.333333332,-4.9
18082500.0,-4.933333333333334
18082666.666666668,-4.933333333333334
18082833.333333332,-4.933333333333334
18083000.0,-4.933333333333334
18083166.666666668,-4.933333333333334
18083333.333333332,-4.933333333333334
18083500.0,-4.933333333333334
18083666.666666668,-4.933333333333334
18083833.333333332,-4.9
18084000.0,-4.933333333333334
18084166.666666668,-4.933333333333334
18084333.333333332,-4.933333333333334
18084500.0,-4.933333333333334
18084666.666666668,-4.9
18084833.333333332,-4.9
18085000.0,-4.9
18085166.666666668,-4.9
18085333.333333332,-4.9
18085500.0,-4.9
18085666.666666668,-4.933333333333334
18085833.333333332,-4.9
18086000.0,-4.9
18086166.666666668,-4.9
18086333.333333332,-4.9
18086500.0,-4.9
18086666.666666668,-4.9
18086833.333333332,-4.9
18087000.0,-4.9
18087166.666666668,-4.9
18087333.333333332,-4.9
18087500.0,-4.9
18087666.666666668,-4.9
18087833.333333332,-4.9
18088000.0,-4.9
18088166.666666668,-4.933333333333334
18088333.333333332,-4.9
18088500.0,-4.9
18088666.666666668,-4.9
18088833.333333332,-4.9
18089000.0,-4.9
18089166.666666668,-4.9
18089333.333333332,-4.9
18089500.0,-4.9
18089666.666666668,-4.9
18089833.333333332,-4.9
18090000.0,-4.9
18090166.666666668,-4.9
18090333.333333332,-4.9
